"","ID","Binomial","rmax"
"448",12694,"Canis_lupus",0.639129880521067
"449",12695,"Canis_lupus",0.740613220102961
"450",12697,"Canis_lupus",1.54508733515223
"451",12700,"Canis_lupus",1.27294099697906
"452",12936,"Rangifer_tarandus",0.776821528340333
"453",13264,"Ochotona_collaris",1.12998978911676
"454",13284,"Rangifer_tarandus",2.65078955158248
"455",13289,"Cervus_elaphus",-0.217933018688298
"456",13304,"Ursus_maritimus",0.318058541014632
"457",13312,"Procyon_lotor",0.261671510545239
"458",13366,"Tamiasciurus_hudsonicus",0.914264882102917
"459",13506,"Rangifer_tarandus",1.10123596834387
"460",13508,"Rangifer_tarandus",0.848218711323423
"461",13509,"Rangifer_tarandus",0.992309596943201
"462",13511,"Rangifer_tarandus",0.189277216473326
"463",14541,"Ursus_americanus",0.454209549601863
"464",15020,"Leptonychotes_weddellii",1.23218337959133
"465",15041,"Phocarctos_hookeri",0.603849184746322
"466",15134,"Eubalaena_australis",0.766373908724324
"467",17784,"Castor_canadensis",0.0285163081000584
"468",17812,"Eschrichtius_robustus",1.18744147894851
"469",18019,"Bison_bison",0.170769301678101
"470",18023,"Odocoileus_virginianus",0.708687076475616
"471",18024,"Odocoileus_virginianus",0.926897831091201
"472",18025,"Odocoileus_hemionus",0.491152126781654
"473",18241,"Metachirus_nudicaudatus",1.33513085157267
"474",18259,"Diceros_bicornis",0.61541125591643
"475",18264,"Diceros_bicornis",0.235483898923249
"476",18298,"Ceratotherium_simum",0.105335853307472
"477",18314,"Macaca_mulatta",0.250808114728985
"478",18317,"Loxodonta_cyclotis",0.469922414839681
"479",18322,"Loxodonta_africana",0.648824800611349
"480",18619,"Micoureus_paraguayanus",0.650266399498938
"481",18620,"Metachirus_nudicaudatus",0.534729675509154
"482",18622,"Marmosops_incanus",1.16274861809296
"483",18624,"Philander_frenatus",1.13284200532102
"484",18626,"Didelphis_aurita",1.1186554564064
"485",18680,"Cervus_elaphus",0.485054077304919
"486",18682,"Sus_scrofa",0.72629841926497
"487",18684,"Capreolus_pygargus",0.379677160589891
"488",18688,"Cervus_nippon",0.686670135249259
"489",18740,"Myodes_glareolus",1.38570369651997
"490",18748,"Spermophilus_parryii",-0.103023360227736
"491",18760,"Peromyscus_maniculatus",0.941630882357613
"492",18761,"Canis_latrans",0.606454558466537
"493",18764,"Lepus_americanus",0.351369495358563
"494",18771,"Lynx_canadensis",0.588299041558318
"495",18797,"Peromyscus_maniculatus",0.520482698724987
"496",18875,"Rattus_colletti",0.709510834839038
"497",18886,"Myodes_rutilus",1.15977591532922
"498",18887,"Peromyscus_maniculatus",0.357429865843403
"499",18888,"Tamiasciurus_hudsonicus",0.361398817581095
"500",18890,"Spermophilus_parryii",-0.70611758812367
"501",19072,"Castor_fiber",0.154898077453389
"502",19074,"Meles_meles",0.287255906434901
"503",19077,"Myotis_nattereri",0.144939646638732
"504",19079,"Plecotus_austriacus",0.141186122608743
"505",19082,"Cricetus_cricetus",0.227752938318505
"506",19083,"Muscardinus_avellanarius",0.373514482430332
"507",19089,"Capreolus_capreolus",0.650228699544254
"508",19090,"Myotis_myotis",0.192336757509787
"509",19093,"Mustela_nivalis",0.385274697535777
"510",19103,"Antilocapra_americana",0.267377503989442
"511",19693,"Corynorhinus_townsendii",0.533950387098877
"512",19721,"Saccostomus_mearnsi",0.899559077159317
"513",19725,"Saccostomus_mearnsi",0.874536168225468
"514",19749,"Pteropus_conspicillatus",0.747958958131595
"515",19783,"Rangifer_tarandus",0.104740886229397
"516",19854,"Alces_americanus",0.111741514456531
