Unique_ID,Ref,Reference,Region,Taxa,Group,Species,Mean_gm2,Variance,CV,CV_k,Count,Units,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,ts84,ts85,ts86,ts87,ts88,ts89,ts90,ts91,ts92,ts93,ts94,ts95,ts96,ts97,ts98,ts99,ts100,ts101,ts102,ts103,ts104,ts105,ts106,ts107,ts108,ts109,ts110,ts111,ts112,ts113,ts114,ts115,ts116,ts117,ts118,ts119,ts120,ts121,ts122,ts123,ts124,ts125,ts126,ts127,ts128,ts129,ts130,ts131,ts132,ts133,ts134,ts135
38,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Roan,0.004949873,7.59E-05,1.760146677,0.869474239,17,g/m2,,0.000878378,0.000463145,,,,0.010729023,0.005323869,,0.037325207,,0.00480594,0.004039181,0.004710095,0.000369688,0.00095845,,,,,,,,,,,,,,,,,,,,,0.0026,,0.00208,0.00208,0.00208,0.00208,0.00208,0.00154486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Sable,0.014894611,0.000127578,0.758330859,0.604239891,11,g/m2,,,,,,,0.027235213,0.039041704,,,,0.014319869,0.012802149,0.0222097,0.006951393,0.00637211,,,,,,,,,,,,,,,,,0.02024,,,0.0044,0.0022,0.008068583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Waterbuck,0.039093663,0.001930312,1.123847517,0.747071078,39,g/m2,0.0162,,,0.012824065,0.0765,0.12578125,0.009903714,0.00491434,,0.068908074,0.006615811,0.038722418,0.030522934,0.030883143,0.009109484,0.047395861,0.042857143,0.027818182,0.027952096,0.069552,0.008320493,0.008320493,0.132786885,0.06,0.02,0.041625,0.024287885,0.020855769,0.018069231,0.018069231,,,0.10656,0.224772497,0.021176471,,,0.041466098,0.0216,0.0216,0.011232,0.011772,0.0085392,0.021390374,0.032085561,0.003663158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Wildebeest,1.060893477,4.690290193,2.041399846,0.898039996,39,g/m2,3.4719,0.038547297,0.034822727,0.011741935,0.275741667,0.410835202,0.020178817,0.019469661,0.013869447,,,0.111891358,0.080345463,0.10236321,0.07795055,0.08250861,,2.652454545,0.09760479,0.108666667,,,0.33802459,1.671655556,0.12817094,8.170061538,8.632626282,5.074707212,3.696730288,4.335408173,0.025154321,0.0652,0.29503,,0.020135294,0.00489,0.00815,0.173177692,0.110212507,0.198690412,0.182368938,0.192412322,0.188063751,0.116221034,,0.136862807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Kudu,0.082801795,0.014194647,1.438873277,0.821160704,26,g/m2,0.095897436,0.016885135,0.007320025,0.076875124,0.290770833,0.251856397,0.040921596,0.046413214,,0.001634981,,0.061548791,0.077887198,0.077538048,0.02775291,0.051906893,,,,,0.013097072,0.013097072,,,,,,,,,0.475790123,0.00255,0.17068,,0.3,0.0051,0.0034,0.003623986,,,,,,0.015151515,0.006060606,0.019087719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Oryx,0.033958726,0.003058721,1.628615424,0.852177529,11,g/m2,0.034892308,0.015762162,0.036111671,,,,0.001337001,0.001105727,0.195718636,,,,,,,,,,,,0.004992296,0.019969183,,,,,,,,,,,0.024624,,,,,,,,,,,0.03368984,,0.005343158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Hartebeest,0.096933603,0.042607034,2.129444354,0.90516092,29,g/m2,0.032692308,0.003547297,0.006603194,,,,,,0.019834407,0.031104339,0.018637309,,,,,,,0.005681818,0.086626747,0.0425,0.038520801,0.038520801,1.12192623,0.1875,0.304487179,0.024278846,0.081850962,0.0515625,0.056634615,0.056634615,,,0.04025,,,,,0.033781461,0.09,0.1035,0.111,0.068855,0.080215,0.029708853,0.007427213,0.037192982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Topi,0.122300343,0.023125531,1.243420954,0.779257198,20,g/m2,,,,,,,0.000742779,0.00014743,,0.325590651,,0.004066565,0.003640002,0.005289378,0.001421876,0.001137501,,,0.329475449,0.392688,,,,,,,,,,,,0.0162,0.016416,0.014250758,,0.054,0.03456,,0.11664,0.23976,0.3103488,0.41119488,0.1684368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Warthog,0.030998256,0.002184275,1.507705076,0.833358388,42,g/m2,0.00627,0.000423649,0.000245086,0.003011874,0.2695625,0.130270523,0.01176066,0.010815644,,0.071463415,0.003873786,0.010506082,0.011256517,0.008395861,0.00188209,0.009005214,0.02375,0.049227273,0.017043114,0.0757416,,,0.07195082,0.060325,0.013641026,,0.012276923,0.040585096,0.023172692,0.023172692,0.022518519,0.0057,0.045372,0.041784631,0.020788235,0.0057,0.00855,0.006568079,0.0342,0.077976,0.0305976,0.01338816,0.00852036,0.013547237,0.003386809,0.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,G_Gazelle,0.091108248,0.008427978,1.007636757,0.709791377,21,g/m2,0.237,,,,,,,,,,,,,,,,,,0.031832335,0.085284,0.002080123,0.008320493,0.184795082,0.08575,0.028076923,0.179307692,0.238153846,0.229644231,0.251112981,0.132966346,,,,,,,,,0.0072,0.0108,0.0395568,0.0468342,0.0983304,0.00802139,0.001069519,0.007136842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Impala,0.369855192,0.98204391,2.679376437,0.936875943,43,g/m2,0.00968,0.000237838,0.000221622,0.052289729,0.503433333,0.76981049,0.024209078,0.05255614,,0.211394659,,0.472810575,0.354521038,0.317574385,0.202871768,0.198969719,0.236238095,0.1,0.260671457,0.2438656,0.008135593,0.008135593,0.228295082,0.158644444,0.081982906,0.1056,0.1056,0.1056,0.1056,0.1056,2.840444444,0.5192,0.159456,,6.065529412,0.08316,0.24288,0.02975996,0.1144,0.209616,0.19756,0.1312256,0.15961792,0.031372549,0.081045752,0.013956491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Reedbuck,0.007925989,0.000108539,1.314435993,0.795862055,35,g/m2,0.005230769,2.70E-06,,,0.006875,0.0125,0.000687758,0.000546038,,0.028328875,0.003522885,0.002548844,0.003918058,0.002633103,0.002633103,0.000631945,0.00952381,0.003636364,,0.0064,0.000616333,0.000616333,0.003934426,,,0.015384615,0.012,0.009230769,0.009230769,0.009230769,,,0.01808,,,,0.0004,0.001295558,0.0032,0.016496,0.036448,0.045312,0.000272,0.001663696,0.003565062,0.000814035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Bushbuck,0.005466978,2.92E-05,0.988767689,0.703101917,28,g/m2,,,,,0.017463542,0.0175,,,,0.011054004,,0.001382379,0.004773816,0.00202749,0.00202749,0.001105903,0.008333333,0.015909091,,0.001596,0.001078582,0.001078582,0.005737705,0.002916667,0.001196581,,,,,,0.002160494,,0.00056,,0.012352941,,,0.000121143,0.008106,0.008106,0.008106,0.008106,0.008106,0.000623886,0.000415924,0.001129825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,T_Gazelle,0.091070976,0.012834987,1.243992396,0.779397796,17,g/m2,0.018276923,,,,,,,,,,,,,,,,,,0.140863473,0.3830256,,,0.050754098,0.0161,0.013692308,0.0945,0.216346154,0.3141,0.109073077,0.090718269,,,,,,,,,0.026684155,0.023705179,0.009571531,0.015487713,0.013510225,,,0.011797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Duiker,0.006256976,0.000106724,1.651074074,0.855347273,17,g/m2,,0.001743243,,0.000405917,0.025060938,0.032115625,1.06E-05,,,0.011852189,9.84E-05,0.000611407,0.001019011,0.001019011,0.001019011,0.001019011,,,,0.00006192,,,0.000211475,,,,,,,,0.005574074,,,,0.023068235,,,0.001478476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,O_Baboon,0.022632267,0.000884344,1.313961254,0.795756641,13,g/m2,0.002153846,,,,,,0.000966713,,,0.00031626,0.000669903,,,,,,0.066666667,0.063636364,,0.0095984,,,0.018934426,0.016333333,0.010290598,,,,,,0.016851852,,,,0.087541176,,,0.000259937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Oribi,0.002762923,3.41E-06,0.66854107,0.555778518,9,g/m2,,1.32E-05,,,,,,,,0.006606128,0.000946602,,,,,,,,,0.0017368,,,,,,,,,,,,,,,,,,,0.00311272,0.00311272,0.00311272,0.00311272,0.00311272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Klipspringer,0.000619807,8.49E-07,1.486667997,0.829753672,20,g/m2,,3.16E-05,,,0.00040625,0.000473958,4.47E-06,0.004159716,,0.00074726,,0.000342303,0.000359419,0.000359419,0.000359419,0.000359419,,,,,,,,,,,,,,,0.000641975,,0.001924,,,,,,0.00026,0.00026,0.00026,0.00026,0.00026,0.000617944,0.000308972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Steenbok,0.002435565,1.32E-05,1.4922621,0.830722508,26,g/m2,,0.002378378,6.82E-05,0.000211162,0.002692708,0.0034375,1.82E-05,0.001649512,,0.00389522,,0.002896414,0.002317131,0.002317131,0.002317131,0.002317131,,,,,,,0.000180328,,,,,,,,0.005703704,0.0187,,,0.004658824,0.000183333,0.000183333,,0.0011,0.0011,0.0011,0.0011,0.0011,0.00130719,0.000392157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Ecosystem census,From Hatton 2015,Africa,Mammal,Herbivore,Dik-dik,0.003515227,9.10E-06,0.858297686,0.651296397,11,g/m2,0.002458462,1.14E-05,,,,,,,,,,,,,,,,,,0.00005712,,,0.000167213,,,,,,,,,,,,,,,,0.006528,0.006528,0.006528,0.006528,0.006528,0.002727273,0.000606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Tiger,0.008964467,2.42E-05,0.549161051,0.481354073,88,g/m2,0.019710468,0.020044543,0.015033408,0.013363029,0.013697105,0.014699332,0.015367483,0.015367483,0.015701559,0.015367483,0.009775281,0.011123596,0.01247191,0.016348315,0.007621951,0.004306723,0.00262605,0.003046218,0.004411765,0.005147059,0.004306723,0.003151261,0.003256303,0.003256303,0.003676471,0.012601626,0.01398787,0.015238817,0.015693707,0.012234637,0.015957447,0.015478723,0.015478723,0.016755319,0.016914894,0.006818182,0.005454545,0.005454545,0.002727273,0.002727273,0.006440072,0.006350626,0.006440072,0.006529517,0.013530327,0.003335202,0.006508876,0.007248521,0.00739645,0.006065089,0.006365314,0.006918819,0.007195572,0.008579336,0.008856089,0.005252918,0.005836576,0.002918288,0.001750973,0.004669261,0.00494723,0.00494723,0.005343008,0.005540897,0.005540897,0.005343008,0.006530343,0.008113456,0.006563707,0.008687259,0.008687259,0.008880309,0.016793893,0.017175573,0.013740458,0.014503817,0.01221374,0.003117783,0.003810624,0.004157044,0.004330254,0.004157044,0.01739645,0.0065625,0.00864,0.00888,0.0096,0.01008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,I_Leopard,0.002124113,1.81E-06,0.633568532,0.535193875,87,g/m2,0.001648107,0.001812918,0.001812918,0.001812918,0.001977728,0.001977728,0.002142539,0.002060134,0.002224944,0.002224944,0.002120225,0.003367416,0.003575281,0.003658427,0.000827236,0.001554622,0.001243697,0.00139916,0.001658263,0.001735994,0.001735994,0.001010504,0.001243697,0.001165966,0.001347339,0.00701897,0.002805155,0.003085671,0.003057619,0.003265922,0.002834043,0.002440426,0.002440426,0.002755319,0.002794681,0.003027273,0.002690909,0.002690909,0.002690909,0.003363636,0.001257603,0.001257603,0.001478235,0.001742993,0.001611198,0.001030082,0.002189349,0.002189349,0.002225838,0.002189349,0.000887454,0.001774908,0.001979705,0.002116236,0.002184502,0.001007782,0.001439689,0.001727626,0.000863813,0.001007782,0.000536939,0.000634565,0.000829815,0.00073219,0.00073219,0.000536939,0.000781003,0.001562005,0.000666667,0.001238095,0.001285714,0.001,0.003860051,0.004707379,0.006119593,0.005931298,0.007437659,0.001196305,0.001452656,0.001666282,0.001965358,0.002093533,0.005035503,,0.0017168,0.0014208,0.001776,0.0014208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,S_Bear,0.014477195,0.000113777,0.73678846,0.593171047,48,g/m2,,,,,,,,,,,0.005730337,0.00741573,0.00741573,,,0.027521008,0.012464986,0.010994398,0.01407563,0.010644258,0.005742297,0.006932773,,,0.012745098,,0.004094011,0.004397271,0.0030326,0.013743017,0.005638298,0.006276596,0.006276596,0.006276596,0.007234043,0.011818182,0.010909091,0.017272727,0.019090909,0.019090909,0.007215265,0.008646392,0.011926058,0.011150865,,0.004890695,0.011637081,0.036390533,0.030571992,0.019723866,,,,,,0.006614786,0.009338521,0.00233463,0.008949416,0.006614786,,,,,,,,,,,,,0.017557252,0.017048346,0.037150127,0.034096692,0.048854962,,,,,,,,0.02176,0.02464,0.02688,0.03408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,St_Hyena,0.005463765,7.59E-05,1.59410627,0.847117371,18,g/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000894454,0.000751342,0.000876565,0.000661896,,,0.001153846,0.001213018,,0.003550296,,,,,,,,,,,,,,,,,,,,,,,0.00351145,,0.010839695,0.02519084,0.031221374,0.005092379,0.003464203,0.003464203,0.003464203,0.002806005,,,,,0.000096,0.000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Dhole,0.005066851,2.57E-05,1.000374272,0.707239069,37,g/m2,,,,,,,,,,0.000106904,0.002660674,0.003253933,0.003253933,,,,,,,,,,,,,,,,,0.030712849,0.00253617,0.00452766,0.005174468,0.005208511,0.005480851,0.008290909,0.007272727,0.005236364,0.005818182,0.006109091,0.001326178,0.001927251,0.00281455,0.001173524,,0.000896861,0.006863905,0.010193294,0.006453649,0.002934911,,,,,,0.009089494,0.002552529,0.003486381,0.004918288,0.00448249,,,,,,,,,0.001009009,0.001132561,0.001317889,0.001276705,,,,,,,,,,,,,0.00576,0.0061952,0.0065792,0.0094464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,G_Jackal,0.003994265,2.98E-05,1.366404941,0.806976423,27,g/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002797872,0.002659574,0.001797872,0.001829787,0.002340426,0.002272727,0.004181818,0.002545455,0.002727273,0.003272727,0.000578414,0.000304114,0.000566488,0.000363745,,0.001401345,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004554707,0.004020356,0.009338422,0.017989822,0.025139949,0.003591224,0.001963048,0.001963048,0.002886836,0.003926097,,,,0.00152,,0.001312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,I_Elephant,2.642608485,7.030428169,1.003362955,0.708292772,19,g/m2,,,,,,,,,,,3.109550562,6.219101124,6.219101124,9.75,1.031504065,,,,,,,,,,,0.575880759,0.790371494,0.951478393,1.413949962,,,,,,,,,,,,,,,,6.026438569,,0.293392505,0.345167653,0.382149901,0.389546351,,,,,,,,,,,,,,,,,,,1.891891892,3.056628057,3.281853282,3.153153153,,,,,,,,,,,1.328402367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Gaur,0.63263474,0.221944347,0.744678829,0.597265103,68,g/m2,0.068151448,0.071937639,0.066258352,0.066258352,0.060579065,0.060579065,0.056792873,0.056792873,0.001893096,0.001893096,1.047696629,1.311292135,1.311292135,2.317921348,0.321341463,0.733928571,0.616071429,0.669047619,0.785119048,0.697619048,0.726190476,0.7625,0.701190476,0.908333333,0.930357143,0.714092141,,,,0.220335196,1.112234043,1.240638298,0.985638298,1.001914894,1.07606383,0.115909091,0.139090909,0.100454545,0.100454545,0.100454545,1.507394156,1.0836613,0.766368515,0.889534884,1.982892691,,0.60438856,0.620315582,0.49709073,0.433382643,,,,,,0.678015564,0.912840467,0.889688716,0.707782101,0.75077821,0.140171504,0.339775726,0.403693931,0.468733509,0.49116095,0.407058047,0.431728232,0.592084433,0.109395109,0.382882883,0.413513514,0.450707851,,,,,,,,,,,0.905325444,,0.84184,0.92888,1.01456,1.1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Sambar,0.549661792,0.235258907,0.882424359,0.661651745,87,g/m2,2.13322049,2.185158129,0.306904232,0.269131403,0.283296214,0.330512249,0.354120267,0.387643653,0.355536748,0.355536748,0.168170787,0.284889888,0.284889888,0.568350562,0.223203252,0.272422969,0.231448179,0.289347339,0.235605042,0.240058824,0.278806723,0.285042017,0.274946779,0.289347339,0.282221289,0.04596206,0.896218347,0.915344958,0.925310083,0.308406704,0.980161702,0.747187234,0.792970213,0.793421277,0.81146383,0.040472727,0.046254545,0.044327273,0.044327273,0.048181818,0.35345975,0.341703041,0.316546213,0.217183065,0.103197512,0.118834081,0.576623274,0.633282051,0.393266272,0.451179487,0.212782288,0.348900369,0.376280443,0.348900369,0.424,0.683019455,0.697867704,0.556809339,0.66322179,0.678894942,0.232137203,0.390158311,0.506226913,0.515456464,0.625651715,0.490005277,0.517414248,0.621176781,0.123325611,0.133693694,0.152792793,0.158249678,1.209964377,1.168427481,1.58973028,1.844346056,1.585414758,1.184605081,1.101616628,1.101616628,1.175057737,1.370900693,2.007100592,,0.1750272,0.205216,0.2282816,0.3012096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Nilgai,0.267653975,0.131068785,1.352620419,0.804108767,69,g/m2,1.647467706,1.657253898,0.173140312,0.184432071,0.188195991,0.131737194,0.20701559,0.242396437,0.194971047,0.194971047,,,,,,0.04804902,0.012544818,0.03692437,0.047102241,0.052664566,0.024261204,0.031835434,0.027929972,0.043906863,0.042368347,,0.040103867,0.040103867,0.059707354,,,,,,,0.095254545,0.082963636,0.095254545,0.096790909,0.1014,0.025596899,0.013302326,0.02872093,0.023379845,,0.094730942,0.023,0.008666667,0.009833333,0.012166667,0.307130996,0.409715867,0.469894834,0.600230627,0.61145572,0.073649805,0.042743191,0.059182879,0.142038911,0.121653696,0.057076517,0.150048813,0.182154354,0.193302111,0.301658311,0.283598945,0.267546174,0.308569921,,,,,0.295857506,0.433035623,0.790816794,1.138707379,0.836829517,0.747424942,0.800115473,0.800115473,0.839145497,0.932817552,,,0.0394784,0.0519168,0.0632736,0.0767936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Chital,0.398435833,0.147678289,0.964494902,0.694213587,84,g/m2,0.846229399,1.022109131,0.790868597,0.696436526,0.708240535,0.767260579,0.826280624,0.873496659,0.842452116,0.842452116,0.198482022,0.348847191,0.348847191,0.488552809,0.08402439,0.028095938,0.019707983,0.022788515,0.036669468,0.038116947,0.028133053,0.034479692,0.042088235,0.052591737,0.053890756,0.068943089,1.467645944,1.282567854,1.282567854,0.116422346,1.224469149,1.020644681,0.548268085,1.116382979,1.141755319,0.0477,0.051554545,0.056372727,0.085281818,0.0901,0.008375075,0.007584973,0.01270483,0.005435897,0.618195956,0.0742713,0.796149901,0.80064497,0.828922091,0.680218935,0.045666052,0.040092251,0.05104428,0.082335793,0.065418819,0.109918288,0.153844358,0.256338521,0.351202335,0.262731518,0.102993404,0.183891821,0.241366755,0.27325066,0.466092348,0.387850923,0.440501319,0.475461741,,,,,0.516918575,0.523391858,0.669445293,0.653936387,0.606330789,0.177421478,0.153002309,0.153002309,0.177482679,0.177482679,0.18816568,1.02614625,0.2153072,0.2466832,0.2739888,0.2455808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,W_boar,0.142840793,0.012417408,0.780123253,0.615092217,56,g/m2,,,,,,,,,,0.119670379,0.006319101,0.00772809,0.00772809,,0.036300813,0.178317927,0.076532213,0.095452381,0.123766106,0.114478992,0.064238095,0.075361345,0.084142857,,0.128263305,0.267750678,0.220970432,0.22215163,0.227769522,0.007939665,0.375634043,0.376523404,0.335248936,0.335531915,0.341514894,0.101909091,0.107781818,0.084290909,0.084290909,0.084290909,0.09036613,0.075909362,0.051618366,0.044548599,0.056143079,0.053251121,0.290096647,0.258205128,0.260191321,0.322213018,,,,,0.004907749,0.096552529,0.086941634,0.072451362,0.074373541,,,,,,,,,,,,,,0.039643766,0.061109415,0.105201018,0.176463104,0.187195929,0.096228637,0.109699769,0.109699769,0.11408776,0.127251732,0.460946746,0.28188875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,Blackbuck,0.001284954,4.31E-06,1.615163502,0.850232898,21,g/m2,0.001069042,0.001211581,0.001211581,0.001211581,0.001211581,0.001211581,0.001211581,,,,,,,,,0.000179272,0.000492997,0.000784314,0.004997199,0.00907563,4.48E-05,6.72E-05,,0.000627451,0.001389356,,,,,,0.000442553,0.000306383,0.000102128,6.81E-05,6.81E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Ecosystem census,From Hatton 2015,Asia,Mammal,Herbivore,FH_Antelope,0.00372911,1.26E-05,0.953675408,0.690146227,54,g/m2,0.003668151,0.003668151,0.000541203,0.000601336,0.000481069,0.000601336,0.000902004,0.000781737,0.001142539,0.001142539,0.000424719,,,,,0.00139916,0.005747899,0.005880252,0.005766807,0.002987395,0.002363445,0.013329832,0.016676471,0.002514706,0.002552521,,,,,,0.003274468,0.002843617,0.001953191,0.001981915,0.002010638,0.000490909,,,,,0.002060823,0.00178712,,,,0.015134529,0.000159763,0.000159763,,,0.005280443,0.005031365,0.006924354,0.007173432,0.007322878,,,,,,0.002101583,0.004203166,0.004559367,0.00676781,0.007088391,0.002244063,0.002849604,0.006304749,,,,,,,,,,0.001714781,0.001683603,0.001558891,0.000623557,0.000748268,,,0.003672,0.0054,0.0066528,0.0064368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
