"","Species","X","Plot","Plot2","Major_taxa","Order","Mass_g","Mortality_per_yr","Trophic","Group","Lifespan_yr","GBIF_ID"
"617","Mus minutoides",1384,1,9,"Mammal","Rodentia",7.2,0.581395349,"Omnivore","Eutherian",1.7199999995184,"2438796"
"618","Mus musculus",22810,1,9,"Mammal","Rodentia",19.5,0.498333333333333,"Omnivore","Eutherian",2.0066889632107,"7429082"
"619","Muscardinus avellanarius",16810,1,1,"Mammal","Rodentia",28.65,0.5693490565,"Herbivore","Eutherian",1.75639177510431,"2439658"
"620","Mustela erminea",414,1,2,"Mammal","Carnivora",110.3,0.2,"Carnivore","Eutherian",5,"5219019"
"621","Mustela eversmanii",415,1,2,"Mammal","Carnivora",1350,0.274725275,"Carnivore","Eutherian",3.63999999636,"5219057"
"622","Mustela frenata",416,1,2,"Mammal","Carnivora",150.6,0.284090909,"Carnivore","Eutherian",3.5200000011264,"5218919"
"623","Mustela lutreola",55,1,2,"Mammal","Carnivora",515,0.276809524,"Carnivore","Eutherian",3.61259246267842,"5219007"
"624","Mustela nigripes",419,1,2,"Mammal","Carnivora",1021,0.265957447,"Carnivore","Eutherian",3.7599999972928,"5218985"
"625","Mustela nivalis",420,1,2,"Mammal","Carnivora",46.9,0.274725275,"Carnivore","Eutherian",3.63999999636,"5218987"
"626","Mustela putorius",56,1,2,"Mammal","Carnivora",1003,0.305408408333333,"Carnivore","Eutherian",3.27430408827698,"5218911"
"627","Mustela sibirica",424,1,2,"Mammal","Carnivora",565,0.284090909,"Carnivore","Eutherian",3.5200000011264,"5218972"
"628","Mustela vison",425,1,2,"Mammal","Carnivora",945,0.256,"Carnivore","Eutherian",3.90625,"5218823"
"629","Mustela vison",433,1,2,"Mammal","Carnivora",925,0.219298246,"Carnivore","Eutherian",4.5599999919744,"5218823"
"630","Myocastor coypus",16910,1,1,"Mammal","Rodentia",7395,0.3645588235,"Herbivore","Eutherian",2.743041549233,"4264680"
"631","Myodes glareolus",1392,1,1,"Mammal","Rodentia",20.8,0.510204082,"Herbivore","Eutherian",1.9599999985888,"5706764"
"632","Myoprocta acouchy",1393,1,1,"Mammal","Rodentia",775,0.168918919,"Herbivore","Eutherian",5.9199999971584,"2437590"
"633","Myopus schisticolor",1394,1,1,"Mammal","Rodentia",25,3.333,"Herbivore","Eutherian",0.3000300030003,"2439358"
"634","Myosorex varius",57,1,2,"Mammal","Eulipotyphla",14.45,2.261738095,"Carnivore","Eutherian",0.442137841782251,"2435929"
"635","Myotis bechsteinii",657,1,2,"Mammal","Chiroptera",10.5,0.047619048,"Carnivore","Eutherian",20.999999832,"2432427"
"636","Myotis blythii",658,1,2,"Mammal","Chiroptera",23,0.03030303,"Carnivore","Eutherian",33.00000033,"2432414"
"637","Myotis brandtii",659,1,2,"Mammal","Chiroptera",7,0.024390244,"Carnivore","Eutherian",40.999999836,"7261875"
"638","Myotis dasycneme",660,1,2,"Mammal","Chiroptera",15,0.048780488,"Carnivore","Eutherian",20.499999918,"2432452"
"639","Myotis daubentonii",661,1,2,"Mammal","Chiroptera",8.5,0.035714286,"Carnivore","Eutherian",27.999999776,"2432439"
"640","Myotis emarginatus",662,1,2,"Mammal","Chiroptera",11,0.044052863,"Carnivore","Eutherian",22.70000022473,"2432470"
"641","Myotis evotis",663,1,2,"Mammal","Chiroptera",7.4,0.045454545,"Carnivore","Eutherian",22.00000022,"2432413"
"642","Myotis grisescens",664,1,2,"Mammal","Chiroptera",9.25,0.060606061,"Carnivore","Eutherian",16.49999989275,"2432432"
"643","Myotis keenii",665,1,2,"Mammal","Chiroptera",7.4,0.052631579,"Carnivore","Eutherian",18.999999981,"2432435"
"644","Myotis leibii",666,1,2,"Mammal","Chiroptera",5.6,0.083333333,"Carnivore","Eutherian",12.000000048,"2432455"
"645","Myotis lucifugus",667,1,2,"Mammal","Chiroptera",10,0.029411765,"Carnivore","Eutherian",33.99999966,"2432406"
"646","Myotis myotis",668,1,2,"Mammal","Chiroptera",28.55,0.026954178,"Carnivore","Eutherian",37.09999985902,"2432416"
"647","Myotis mystacinus",669,1,2,"Mammal","Chiroptera",5.3,0.041666667,"Carnivore","Eutherian",23.999999808,"9754263"
"648","Myotis nattereri",670,1,2,"Mammal","Chiroptera",7.5,0.042194093,"Carnivore","Eutherian",23.69999990283,"2432389"
"649","Myotis nigricans",671,1,2,"Mammal","Chiroptera",4.2,0.142857143,"Carnivore","Eutherian",6.999999993,"2432448"
"650","Myotis sodalis",672,1,2,"Mammal","Chiroptera",7.7,0.05,"Carnivore","Eutherian",20,"2432418"
"651","Myotis thysanodes",673,1,2,"Mammal","Chiroptera",6,0.054644809,"Carnivore","Eutherian",18.29999991399,"2432399"
"652","Myotis velifer",674,1,2,"Mammal","Chiroptera",10.1,0.088495575,"Carnivore","Eutherian",11.30000002825,"2432386"
"653","Myotis vivesi",675,1,2,"Mammal","Chiroptera",25,0.1,"Carnivore","Eutherian",10,"2432394"
"654","Myotis volans",676,1,2,"Mammal","Chiroptera",7,0.047619048,"Carnivore","Eutherian",20.999999832,"2432411"
"655","Myotis yumanensis",677,1,2,"Mammal","Chiroptera",6.25,0.071428571,"Carnivore","Eutherian",14.000000084,"2432461"
"656","Myrmecobius fasciatus",734,1,2,"Mammal","Dasyuromorphia",471.5,0.227272727,"Carnivore","Marsupial",4.40000000528,"5219465"
"657","Myrmecophaga tridactyla",1524,1,9,"Mammal","Xenarthra",28500,0.080645161,"Omnivore","Marsupial",12.40000004464,"2436346"
"658","Mystacina tuberculata",678,1,2,"Mammal","Chiroptera",23.5,0.328947368,"Carnivore","Eutherian",3.0400000038912,"2433346"
"659","Mystromys albicaudatus",1395,1,9,"Mammal","Rodentia",106,0.396825397,"Omnivore","Eutherian",2.5199999988912,"2438522"
"660","Naemorhedus baileyi",148,1,1,"Mammal","Artiodactyla",28863,0.131578947,"Herbivore","Eutherian",7.60000002128,"2441013"
"661","Naemorhedus caudatus",149,1,1,"Mammal","Artiodactyla",27000,0.123152709,"Herbivore","Eutherian",8.1200000237104,"2441011"
"662","Naemorhedus goral",150,1,1,"Mammal","Artiodactyla",31750,0.142045455,"Herbivore","Eutherian",7.039999977472,"2441016"
"663","Nandinia binotata",426,1,2,"Mammal","Carnivora",1900,0.119047619,"Carnivore","Eutherian",8.40000000336,"2433489"
"664","Nanger dama",151,1,1,"Mammal","Artiodactyla",73000,0.129533679,"Herbivore","Eutherian",7.7199999854864,"4262713"
"665","Nanger granti",152,1,1,"Mammal","Artiodactyla",67000,0.126903553,"Herbivore","Eutherian",7.8800000185968,"7261447"
"666","Nanger soemmerringii",153,1,1,"Mammal","Artiodactyla",48500,0.161290323,"Herbivore","Eutherian",6.19999998388,"7261449"
"667","Napaeozapus insignis",1396,1,9,"Mammal","Rodentia",22.3,0.667,"Omnivore","Eutherian",1.49925037481259,"2439461"
"668","Nasalis larvatus",1146,1,9,"Mammal","Primate",14617.5,0.099601594,"Omnivore","Eutherian",10.0399999622496,"2436525"
"669","Nasua narica",427,1,2,"Mammal","Carnivora",3750,0.09469697,"Carnivore","Eutherian",10.559999966208,"2433531"
"670","Nasua nasua",58,1,2,"Mammal","Carnivora",4110,0.156495077333333,"Carnivore","Eutherian",6.38997735289786,"2433536"
"671","Neofelis nebulosa",431,1,2,"Mammal","Carnivora",19500,0.126262626,"Carnivore","Eutherian",7.9200000164736,"2435079"
"672","Neomys anomalus",887,1,2,"Mammal","Eulipotyphla",16,1.429,"Carnivore","Eutherian",0.699790062981106,"7825895"
"673","Neomys fodiens",5910,1,2,"Mammal","Eulipotyphla",15,0.8577258065,"Carnivore","Eutherian",1.16587374709006,"2435767"
"674","Neophoca cinerea",432,1,2,"Mammal","Carnivora",190000,0.10373444,"Carnivore","Eutherian",9.639999984576,"2433484"
"675","Neophocaena phocaenoides",6010,1,2,"Mammal","Cetacea",31250,0.092878788,"Carnivore","Eutherian",10.7667210299945,"2440656"
"676","Neotoma albigula",1397,1,1,"Mammal","Rodentia",209,0.263157895,"Herbivore","Eutherian",3.7999999962,"2438454"
"677","Neotoma floridana",170,1,1,"Mammal","Rodentia",268,0.599848837,"Herbivore","Eutherian",1.66708666970375,"2438444"
"678","Neotoma lepida",1400,1,1,"Mammal","Rodentia",236,0.238095238,"Herbivore","Eutherian",4.20000000168,"2438438"
"679","Neotragus moschatus",154,1,1,"Mammal","Artiodactyla",6500,0.185185185,"Herbivore","Eutherian",5.4000000054,"2441071"
"680","Neotragus pygmaeus",155,1,1,"Mammal","Artiodactyla",2250,0.225225225,"Herbivore","Eutherian",4.44000000444,"2441073"
"681","Ningaui timealeyi",735,1,2,"Mammal","Dasyuromorphia",5.7,1.429,"Carnivore","Marsupial",0.699790062981106,"2435426"
"682","Noctilio leporinus",679,1,2,"Mammal","Chiroptera",50,0.211864407,"Carnivore","Eutherian",4.7199999950912,"2433343"
"683","Nomascus concolor",1147,1,9,"Mammal","Primate",6852.5,0.054229935,"Omnivore","Eutherian",18.439999974184,"7262062"
"684","Nomascus leucogenys",1148,1,9,"Mammal","Primate",6000,0.056689342,"Omnivore","Eutherian",17.6400001255968,"4267270"
"685","Notomys alexis",1401,1,9,"Mammal","Rodentia",35,0.390625,"Omnivore","Eutherian",2.56,"2438970"
"686","Notomys mitchellii",1402,1,9,"Mammal","Rodentia",52,0.471698113,"Omnivore","Eutherian",2.1200000009328,"2438971"
"687","Nyctalus leisleri",680,1,2,"Mammal","Chiroptera",16,0.0625,"Carnivore","Eutherian",16,"5218522"
"688","Nyctalus noctula",681,1,2,"Mammal","Chiroptera",27.75,0.083333333,"Carnivore","Eutherian",12.000000048,"5218524"
"689","Nyctereutes procyonoides",6110,1,2,"Mammal","Carnivora",6250,0.191801205,"Carnivore","Eutherian",5.21373158213474,"2434552"
"690","Nycticebus coucang",1149,1,9,"Mammal","Primate",890.5,0.096899225,"Omnivore","Eutherian",10.31999997936,"2436629"
"691","Nycticebus pygmaeus",1150,1,9,"Mammal","Primate",419,0.129533679,"Omnivore","Eutherian",7.7199999854864,"2436628"
"692","Nycticeius humeralis",682,1,2,"Mammal","Chiroptera",9.75,0.166666667,"Carnivore","Eutherian",5.999999988,"2432314"
"693","Nyctomys sumichrasti",1403,1,1,"Mammal","Rodentia",50,0.438596491,"Herbivore","Eutherian",2.2800000011856,"2438370"
"694","Ochotona collaris",921,1,1,"Mammal","Lagomorpha",129,0.435,"Herbivore","Eutherian",2.29885057471264,"2437020"
"695","Ochotona dalli",922,1,1,"Mammal","Lagomorpha",73000,0.107,"Herbivore","Eutherian",9.34579439252336,"2436951"
"696","Ochotona hyperborea",923,1,1,"Mammal","Lagomorpha",120,0.265957447,"Herbivore","Eutherian",3.7599999972928,"2437002"
"697","Ochotona princeps",171,1,1,"Mammal","Lagomorpha",138.666666666667,0.387380952333333,"Herbivore","Eutherian",2.58143823018825,"2436982"
"698","Ochrotomys nuttalli",1404,1,1,"Mammal","Rodentia",22,0.297619048,"Herbivore","Eutherian",3.3599999956992,"2438565"
"699","Octodon degus",1405,1,1,"Mammal","Rodentia",235,0.178571429,"Herbivore","Eutherian",5.59999998656,"5219900"
"700","Odobenus rosmarus",6210,1,2,"Mammal","Carnivora",1200000,0.085,"Carnivore","Eutherian",11.7647058823529,"5218819"
"701","Odocoileus hemionus",156,1,1,"Mammal","Artiodactyla",57000,0.113636364,"Herbivore","Eutherian",8.79999997184,"2440974"
"702","Odocoileus virginianus",172,1,1,"Mammal","Artiodactyla",66000,0.206898550666667,"Herbivore","Eutherian",4.83328663626598,"2440965"
"703","Okapia johnstoni",160,1,1,"Mammal","Artiodactyla",225000,0.074626866,"Herbivore","Eutherian",13.39999994104,"2441207"
"704","Ondatra zibethicus",173,1,1,"Mammal","Rodentia",982,0.788,"Herbivore","Eutherian",1.26903553299492,"5219858"
"705","Onychogalea fraenata",822,1,1,"Mammal","Diprotodontia",5500,0.337837838,"Herbivore","Marsupial",2.9599999985792,"2440152"
"706","Onychogalea unguifera",823,1,1,"Mammal","Diprotodontia",5800,0.454545455,"Herbivore","Marsupial",2.1999999978,"2440151"
"707","Onychomys leucogaster",1408,1,9,"Mammal","Rodentia",32.5,0.446428571,"Omnivore","Eutherian",2.2400000021504,"2438517"
"708","Onychomys torridus",1409,1,9,"Mammal","Rodentia",22,0.543478261,"Omnivore","Eutherian",1.8399999995584,"2438516"
"709","Orcaella brevirostris",599,1,2,"Mammal","Cetacea",190000,0.033333333,"Carnivore","Eutherian",30.0000003,"2440460"
"710","Orcinus orca",63,1,2,"Mammal","Cetacea",5121875,0.02852777775,"Carnivore","Eutherian",35.0535540750278,"2440483"
"711","Oreamnos americanus",17410,1,1,"Mammal","Artiodactyla",76875,0.146048077,"Herbivore","Eutherian",6.84706036903177,"2441151"
"712","Oreotragus oreotragus",165,1,1,"Mammal","Artiodactyla",12000,0.096525097,"Herbivore","Eutherian",10.3599999490288,"2441044"
"713","Ornithorhynchus anatinus",274,1,2,"Mammal","Monotremata",1365,0.1298097345,"Carnivore","Monotreme",7.70358250751988,"2433376"
"714","Orycteropus afer",64,1,2,"Mammal","Tubulidentata",56200,0.0969463085,"Carnivore","Eutherian",10.3149879090033,"5218416"
"715","Oryctolagus cuniculus",175,1,1,"Mammal","Lagomorpha",1855.71428571429,0.211015873,"Herbivore","Eutherian",4.73897999132985,"2436940"
"716","Oryx dammah",166,1,1,"Mammal","Artiodactyla",177500,0.090909091,"Herbivore","Eutherian",10.999999989,"5220165"
"717","Oryx gazella",167,1,1,"Mammal","Artiodactyla",170000,0.105042017,"Herbivore","Eutherian",9.5199999824832,"5220166"
"718","Oryx leucoryx",168,1,1,"Mammal","Artiodactyla",121350,0.120192308,"Herbivore","Eutherian",8.3199999787008,"5220164"
"719","Otaria byronia",440,1,2,"Mammal","Carnivora",245000,0.127,"Carnivore","Eutherian",7.8740157480315,"5218774"
"720","Otaria byronia",441,1,2,"Mammal","Carnivora",207500,0.086206897,"Carnivore","Eutherian",11.59999993968,"5218774"
"721","Otocyon megalotis",442,1,2,"Mammal","Carnivora",4150,0.147058824,"Carnivore","Eutherian",6.79999997824,"2434349"
"722","Otolemur crassicaudatus",1151,1,9,"Mammal","Primate",1094.5,0.110132159,"Omnivore","Eutherian",9.0799999662224,"8978926"
"723","Otolemur garnettii",1152,1,9,"Mammal","Primate",1300,0.125,"Omnivore","Eutherian",8,"2436511"
"724","Otospermophilus variegatus",1410,1,1,"Mammal","Rodentia",663,0.255102041,"Herbivore","Eutherian",3.9199999971776,"7572569"
