"","Plot","Plot2","Major_taxa","Order","Species","Mass_g","Mortality_per_yr","Trophic","Group","Lifespan_yr"
"2848",4,6,"Fish","Salmoniformes","Salmo trutta",300,0.94,"","",1.06382978723404
"2849",4,6,"Fish","Salmoniformes","Salmo trutta",500,0.31,"","",3.2258064516129
"2850",4,6,"Fish","Salmoniformes","Salvelinus alpinus",5000,0.17,"","",5.88235294117647
"2851",4,6,"Fish","Salmoniformes","Salvelinus fontinalis",4397.25,0.041666667,"","",23.999999808
"2852",4,6,"Fish","Salmoniformes","Salvelinus namaycush",17985,0.02,"","",50
"2853",4,6,"Fish","Salmoniformes","Stenodus leucichthys",22000,0.045454545,"","",22.00000022
"2854",4,6,"Fish","Salmoniformes","Thymallus arcticus",2103.25,0.055555556,"","",17.999999856
"2855",4,6,"Fish","Scorpaeniformes","Anoplopoma fimbria",31350,0.00877193,"","",113.99999772
"2856",4,6,"Fish","Scorpaeniformes","Chelidonichthys kumu",825,0.066666667,"","",14.999999925
"2857",4,6,"Fish","Scorpaeniformes","Chelidonichthys lucernus",3300,0.066666667,"","",14.999999925
"2858",4,6,"Fish","Scorpaeniformes","Cottus gobio",4.32,1.1,"","",0.909090909090909
"2859",4,6,"Fish","Scorpaeniformes","Cottus gobio",4.32,0.8,"","",1.25
"2860",4,6,"Fish","Scorpaeniformes","Cottus gobio",5.92,1.1,"","",0.909090909090909
"2861",4,6,"Fish","Scorpaeniformes","Cottus gobio",6.12,0.9,"","",1.11111111111111
"2862",4,6,"Fish","Scorpaeniformes","Helicolenus percoides",770,0.023809524,"","",41.999999664
"2863",4,6,"Fish","Scorpaeniformes","Hexagrammos decagrammus",1155,0.083333333,"","",12.000000048
"2864",4,6,"Fish","Scorpaeniformes","Myoxocephalus quadricornis",143,0.071428571,"","",14.000000084
"2865",4,6,"Fish","Scorpaeniformes","Neoplatycephalus richardsoni",1650,0.083333333,"","",12.000000048
"2866",4,6,"Fish","Scorpaeniformes","Ophiodon elongatus",32505,0.05,"","",20
"2867",4,6,"Fish","Scorpaeniformes","Sebastes aleutianus",495,0.004878049,"","",204.999990775
"2868",4,6,"Fish","Scorpaeniformes","Sebastes aleutianus",37500,0.029,"","",34.4827586206897
"2869",4,6,"Fish","Scorpaeniformes","Sebastes alutus",770,0.01,"","",100
"2870",4,6,"Fish","Scorpaeniformes","Sebastes alutus",800,0.193,"","",5.18134715025907
"2871",4,6,"Fish","Scorpaeniformes","Sebastes alutus",1080,0.271,"","",3.690036900369
"2872",4,6,"Fish","Scorpaeniformes","Sebastes alutus",1360,0.227,"","",4.40528634361233
"2873",4,6,"Fish","Scorpaeniformes","Sebastes alutus",5680,0.06,"","",16.6666666666667
"2874",4,6,"Fish","Scorpaeniformes","Sebastes alutus",667,0.2336,"","",4.28082191780822
"2875",4,6,"Fish","Scorpaeniformes","Sebastes alutus",700,0.0657,"","",15.220700152207
"2876",4,6,"Fish","Scorpaeniformes","Sebastes alutus",313,0.19345,"","",5.16929439131559
"2877",4,6,"Fish","Scorpaeniformes","Sebastes alutus",400,0.438,"","",2.28310502283105
"2878",4,6,"Fish","Scorpaeniformes","Sebastes babcocki",2442,0.009433962,"","",106.000002968
"2879",4,6,"Fish","Scorpaeniformes","Sebastes babcocki",7840,0.057,"","",17.5438596491228
"2880",4,6,"Fish","Scorpaeniformes","Sebastes borealis",8910,0.006369427,"","",156.999993877
"2881",4,6,"Fish","Scorpaeniformes","Sebastes borealis",37200,0.038,"","",26.3157894736842
"2882",4,6,"Fish","Scorpaeniformes","Sebastes brevispinis",2590.5,0.012195122,"","",81.999999672
"2883",4,6,"Fish","Scorpaeniformes","Sebastes brevispinis",7840,0.073,"","",13.6986301369863
"2884",4,6,"Fish","Scorpaeniformes","Sebastes caurinus",1507,0.018181818,"","",55.00000055
"2885",4,6,"Fish","Scorpaeniformes","Sebastes caurinus",3110,0.109,"","",9.1743119266055
"2886",4,6,"Fish","Scorpaeniformes","Sebastes chlorostictus",555.5,0.03030303,"","",33.00000033
"2887",4,6,"Fish","Scorpaeniformes","Sebastes chlorostictus",2180,0.182,"","",5.49450549450549
"2888",4,6,"Fish","Scorpaeniformes","Sebastes ciliatus",995.5,0.014925373,"","",67.000000603
"2889",4,6,"Fish","Scorpaeniformes","Sebastes ciliatus",4120,0.09,"","",11.1111111111111
"2890",4,6,"Fish","Scorpaeniformes","Sebastes constellatus",572,0.03125,"","",32
"2891",4,6,"Fish","Scorpaeniformes","Sebastes constellatus",1640,0.188,"","",5.31914893617021
"2892",4,6,"Fish","Scorpaeniformes","Sebastes crameri",3110,0.091,"","",10.989010989011
"2893",4,6,"Fish","Scorpaeniformes","Sebastes dalli",307,0.5,"","",2
"2894",4,6,"Fish","Scorpaeniformes","Sebastes diploproa",445.5,0.011904762,"","",83.999999328
"2895",4,6,"Fish","Scorpaeniformes","Sebastes diploproa",4560,0.071,"","",14.0845070422535
"2896",4,6,"Fish","Scorpaeniformes","Sebastes elongatus",346.5,0.023809524,"","",41.999999664
"2897",4,6,"Fish","Scorpaeniformes","Sebastes elongatus",1370,0.143,"","",6.99300699300699
"2898",4,6,"Fish","Scorpaeniformes","Sebastes entomelas",3260,0.1,"","",10
"2899",4,6,"Fish","Scorpaeniformes","Sebastes flavidus",1380.5,0.015625,"","",64
"2900",4,6,"Fish","Scorpaeniformes","Sebastes flavidus",4440,0.094,"","",10.6382978723404
"2901",4,6,"Fish","Scorpaeniformes","Sebastes goodei",847,0.037037037,"","",27.000000027
"2902",4,6,"Fish","Scorpaeniformes","Sebastes goodei",2820,0.222,"","",4.5045045045045
"2903",4,6,"Fish","Scorpaeniformes","Sebastes helvomaculatus",4200,0.069,"","",14.4927536231884
"2904",4,6,"Fish","Scorpaeniformes","Sebastes jorani",608,0.194,"","",5.15463917525773
"2905",4,6,"Fish","Scorpaeniformes","Sebastes levis",7150,0.018181818,"","",55.00000055
"2906",4,6,"Fish","Scorpaeniformes","Sebastes levis",11700,0.109,"","",9.1743119266055
"2907",4,6,"Fish","Scorpaeniformes","Sebastes maliger",1804,0.011111111,"","",90.0000009
"2908",4,6,"Fish","Scorpaeniformes","Sebastes maliger",7160,0.067,"","",14.9253731343284
"2909",4,6,"Fish","Scorpaeniformes","Sebastes melanops",2640,0.02,"","",50
"2910",4,6,"Fish","Scorpaeniformes","Sebastes melanops",4080,0.12,"","",8.33333333333333
"2911",4,6,"Fish","Scorpaeniformes","Sebastes miniatus",3700,0.023255814,"","",42.999999914
"2912",4,6,"Fish","Scorpaeniformes","Sebastes miniatus",6560,0.14,"","",7.14285714285714
"2913",4,6,"Fish","Scorpaeniformes","Sebastes mystinus",2084.5,0.022727273,"","",43.999999472
"2914",4,6,"Fish","Scorpaeniformes","Sebastes mystinus",2430,0.136,"","",7.35294117647059
"2915",4,6,"Fish","Scorpaeniformes","Sebastes nebulosus",918.5,0.012658228,"","",78.999999052
"2916",4,6,"Fish","Scorpaeniformes","Sebastes nigrocinctus",1221,0.00862069,"","",115.99999536
"2917",4,6,"Fish","Scorpaeniformes","Sebastes nigrocinctus",21600,0.052,"","",19.2307692307692
"2918",4,6,"Fish","Scorpaeniformes","Sebastes ovalis",522.5,0.027027027,"","",37.000000037
"2919",4,6,"Fish","Scorpaeniformes","Sebastes ovalis",2820,0.162,"","",6.17283950617284
"2920",4,6,"Fish","Scorpaeniformes","Sebastes paucipinis",11700,0.167,"","",5.98802395209581
"2921",4,6,"Fish","Scorpaeniformes","Sebastes paucispinis",5296.5,0.02,"","",50
"2922",4,6,"Fish","Scorpaeniformes","Sebastes pinniger",2491.5,0.011904762,"","",83.999999328
"2923",4,6,"Fish","Scorpaeniformes","Sebastes pinniger",7880,0.071,"","",14.0845070422535
"2924",4,6,"Fish","Scorpaeniformes","Sebastes polyspinis",4120,0.105,"","",9.52380952380952
"2925",4,6,"Fish","Scorpaeniformes","Sebastes reedi",5120,0.061,"","",16.3934426229508
"2926",4,6,"Fish","Scorpaeniformes","Sebastes rosaceus",840,0.429,"","",2.33100233100233
"2927",4,6,"Fish","Scorpaeniformes","Sebastes rosenblatti",2820,0.12,"","",8.33333333333333
"2928",4,6,"Fish","Scorpaeniformes","Sebastes ruberrimus",9790,0.008474576,"","",118.000003776
"2929",4,6,"Fish","Scorpaeniformes","Sebastes ruberrinus",16800,0.051,"","",19.6078431372549
"2930",4,6,"Fish","Scorpaeniformes","Sebastes rubrivinctus",797.5,0.055555556,"","",17.999999856
"2931",4,6,"Fish","Scorpaeniformes","Sebastes rubrivinctus",4080,0.333,"","",3.003003003003
"2932",4,6,"Fish","Scorpaeniformes","Sebastes rufus",1089,0.018867925,"","",52.999998675
"2933",4,6,"Fish","Scorpaeniformes","Sebastes rufus",2180,0.113,"","",8.84955752212389
"2934",4,6,"Fish","Scorpaeniformes","Sebastes saxicola",1200,0.158,"","",6.32911392405063
"2935",4,6,"Fish","Scorpaeniformes","Sebastes serranoides",900,0.04,"","",25
"2936",4,6,"Fish","Scorpaeniformes","Sebastes spp.",0.0127,18.25,"","Fish larvae",0.0547945205479452
"2937",4,6,"Fish","Scorpaeniformes","Sebastes spp.",0.0127,18.25,"","Fish larvae",0.0547945205479452
"2938",4,6,"Fish","Scorpaeniformes","Sebastes spp.",0.0127,25.55,"","Fish larvae",0.0391389432485323
"2939",4,6,"Fish","Scorpaeniformes","Sebastes variegatus",904,0.128,"","",7.8125
"2940",4,6,"Fish","Scorpaeniformes","Sebastes viviparus",550,0.025,"","",40
"2941",4,6,"Fish","Scorpaeniformes","Sebastes wilsoni",244,0.25,"","",4
"2942",4,6,"Fish","Scorpaeniformes","Sebastes zacentrus",2130,0.103,"","",9.70873786407767
"2943",4,6,"Fish","Scorpaeniformes","Sebastolobus alascanus",1270.5,0.008695652,"","",115.0000023
"2944",4,6,"Fish","Scorpaeniformes","Sebastolobus alascanus",9880,0.053,"","",18.8679245283019
"2945",4,6,"Fish","Scorpaeniformes","Sebastolobus altivelis",972,0.13,"","",7.69230769230769
"2946",4,6,"Fish","Siluriformes","Ameiurus catus",5362.5,0.071428571,"","",14.000000084
"2947",4,6,"Fish","Siluriformes","Ameiurus melas",1995.5,0.1,"","",10
"2948",4,6,"Fish","Siluriformes","Ameiurus natalis",1278,0.142857143,"","",6.999999993
"2949",4,6,"Fish","Siluriformes","Bagrus bajad",6875,0.147058824,"","",6.79999997824
"2950",4,6,"Fish","Siluriformes","Cnidoglanis macrocephalus",1375,0.076923077,"","",12.999999987
"2951",4,6,"Fish","Siluriformes","Ictalurus furcatus",37450,0.047619048,"","",20.999999832
"2952",4,6,"Fish","Siluriformes","Ictalurus punctatus",13732.5,0.0625,"","",16
"2953",4,6,"Fish","Siluriformes","Pylodictis olivaris",30717.5,0.05,"","",20
"2954",4,6,"Fish","Siluriformes","Silurus glanis",168300,0.041666667,"","",23.999999808
"2955",4,6,"Fish","Siluriformes","Synodontis schall",275,0.080645161,"","",12.40000004464
"2956",4,6,"Fish","Squaliformes","Etmopterus spinax",467.5,0.142857143,"","",6.999999993
"2957",4,6,"Fish","Squaliformes","Squalus acanthias",5005,0.013333333,"","",75.000001875
"2958",4,6,"Fish","Stephanoberciformes","Poromitra crassiceps",14.1,0.677,"","",1.47710487444609
"2959",4,6,"Fish","Stomiiformes","Borostomias panamensis",50,1.097,"","",0.911577028258888
"2960",4,6,"Fish","Stomiiformes","Chauliodus macouni",12.87,0.125,"","",8
"2961",4,6,"Fish","Stomiiformes","Cyclothone braueri",0.524,4.867,"","",0.205465379083624
"2962",4,6,"Fish","Stomiiformes","Maurolicus muelleri",0.5,4.867,"","",0.205465379083624
"2963",4,6,"Fish","Tetraodontiformes","Balistes vetula",2920,2.61,"","",0.383141762452107
"2964",4,6,"Fish","Tetraodontiformes","Nelusetta ayraud",1925,0.111111111,"","",9.000000009
"2965",4,6,"Fish","Torpediniformes","Torpedo marmorata",1650,0.05,"","",20
"2966",4,6,"Fish","Zeiformes","Allocyttus niger",825,0.01,"","",100
"2967",4,6,"Fish","Zeiformes","Allocyttus verrucosus",1100,0.007142857,"","",140.0000028
"2968",4,6,"Fish","Zeiformes","Neocyttus rhomboidalis",1100,0.01,"","",100
"2969",4,6,"Fish","Zeiformes","Pseudocyttus maculatus",2750,0.01,"","",100
"2970",4,6,"Fish","Zeiformes","Zeus faber",4400,0.083333333,"","",12.000000048
"1908",4,5,"Invertebrate","Adapedonta","Siliqua patula",37.2,1.644,"","",0.608272506082725
"1909",4,5,"Invertebrate","Adapedonta","Siliqua patula",42,0.968,"","",1.03305785123967
"1910",4,5,"Invertebrate","Adapedonta","Siliqua patula",45.6,1.681,"","",0.594883997620464
"1911",4,5,"Invertebrate","Adapedonta","Siliqua patula",58.4,1.027,"","",0.973709834469328
"1912",4,5,"Invertebrate","Adapedonta","Siliqua patula",59.6,1.195,"","",0.836820083682008
"1913",4,5,"Invertebrate","Adapedonta","Siliqua patula",60,0.826,"","",1.21065375302663
"1914",4,5,"Invertebrate","Adapedonta","Siliqua patula",95.2,0.306,"","",3.26797385620915
"1915",4,5,"Invertebrate","Adapedonta","Siliqua patula",96.8,0.413,"","",2.42130750605327
"1916",4,5,"Invertebrate","Adapedonta","Siliqua patula",104,0.448,"","",2.23214285714286
"1917",4,5,"Invertebrate","Adapedonta","Siliqua patula",116,0.396,"","",2.52525252525253
"1918",4,5,"Invertebrate","Amphilepidida","Ophionephthys limicola",32.6,1.966,"","",0.508646998982706
"1919",4,5,"Invertebrate","Amphipoda","Bovallia gigantea ",6.04,1.385,"","Benthos",0.72202166064982
"1920",4,5,"Invertebrate","Amphipoda","Bovallia gigantea ",19,0.801,"","Benthos",1.24843945068664
"1921",4,5,"Invertebrate","Amphipoda","Bovallia gigantea f",23.7,0.889,"","Benthos",1.12485939257593
"1922",4,5,"Invertebrate","Amphipoda","Bovallia gigantea f",61.2,0.729,"","Benthos",1.37174211248285
"1923",4,5,"Invertebrate","Amphipoda","Gammarus fossarum",0.0512,3.809,"","Benthos",0.262536098713573
"1924",4,5,"Invertebrate","Amphipoda","Gammarus fossarum",0.0512,5.475,"","Benthos",0.182648401826484
"1925",4,5,"Invertebrate","Amphipoda","Gammarus fossarum",0.0512,7.552,"","Benthos",0.132415254237288
"1926",4,5,"Invertebrate","Amphipoda","Gammarus roeseli",0.0724,3.809,"","Benthos",0.262536098713573
"1927",4,5,"Invertebrate","Amphipoda","Gammarus roeseli",0.0724,5.475,"","Benthos",0.182648401826484
"1928",4,5,"Invertebrate","Amphipoda","Gammarus roeseli",0.0724,7.552,"","Benthos",0.132415254237288
"1929",4,5,"Invertebrate","Amphipoda","Hyalella azteca",0.0231,4.716,"","Benthos",0.212044105173876
"1930",4,5,"Invertebrate","Amphipoda","Pontoporeia femorata",0.362,4.233,"","Benthos",0.23623907394283
"1931",4,5,"Invertebrate","Arcida","Lissarca miliaris",0.124,0.597,"","",1.6750418760469
"1932",4,5,"Invertebrate","Arcida","Lissarca notorcadensis",0.224,0.319,"","",3.13479623824451
"1933",4,5,"Invertebrate","Arcida","Lissarca notorcadensis",0.381,0.297,"","",3.36700336700337
"1934",4,5,"Invertebrate","Caenogastropoda","Hydrobia acuta",0.0484,3.482,"","",0.287191269385411
"1935",4,5,"Invertebrate","Caenogastropoda","Laevilacunaria antarctica",0.492,1.832,"","",0.545851528384279
"1936",4,5,"Invertebrate","Caenogastropoda","Laevilacunaria antarctica",0.516,1.647,"","",0.607164541590771
"1937",4,5,"Invertebrate","Caenogastropoda","Littorina africana",0.46,2.027,"","",0.493339911198816
"1938",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.4e-06,18.25,"","Pelagic invertebrate",0.0547945205479452
"1939",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.4e-06,40.15,"","Pelagic invertebrate",0.024906600249066
"1940",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.27e-06,102.2,"","Pelagic invertebrate",0.00978473581213307
"1941",4,5,"Invertebrate","Calanoida","Eurytemora affinus",8.33e-07,142.35,"","Pelagic invertebrate",0.00702493853178785
"1942",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.1e-05,15.695,"","Pelagic invertebrate",0.0637145587766805
"1943",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.1e-05,27.01,"","Pelagic invertebrate",0.0370233246945576
"1944",4,5,"Invertebrate","Calanoida","Eurytemora affinus",1.1e-05,26.28,"","Pelagic invertebrate",0.0380517503805175
"1945",4,5,"Invertebrate","Calanoida","Eurytemora affinus",5.33e-06,401.5,"","Pelagic invertebrate",0.0024906600249066
"1946",4,5,"Invertebrate","Camarodonta","Sterechinus antarcticus",52.4,0.07,"","",14.2857142857143
"1947",4,5,"Invertebrate","Cardiida","Donax incarnatus",3.62,7.483,"","",0.133636242148871
"1948",4,5,"Invertebrate","Cardiida","Egeria radiata",776,2.03,"","",0.492610837438424
"1949",4,5,"Invertebrate","Cardiida","Parvicardium exiguum",1.47,4.088,"","",0.244618395303327
"1950",4,5,"Invertebrate","Cardiida","Theora lubrica",0.0952,4.236,"","",0.236071765816808
"1951",4,5,"Invertebrate","Cassiduloida","Cassidulus mitis",3.8,0.812,"","",1.23152709359606
"1952",4,5,"Invertebrate","Cephalaspidea","Philine gibba",38.1,0.671,"","",1.4903129657228
"1953",4,5,"Invertebrate","Cephalopoda","Illex illecebrosus",107,1.0585,"","Pelagic invertebrate",0.944733112895607
"1954",4,5,"Invertebrate","Chaetodermatida","Prochaetoderma yongei",0.00109,10.429,"","",0.0958864704190239
"1955",4,5,"Invertebrate","Chitonida","Acanthochitona crinita",1.33,4.44,"","",0.225225225225225
"1956",4,5,"Invertebrate","Cladocera","Daphnia ambigua",3.02e-06,24.333,"","",0.0410964533760736
"1957",4,5,"Invertebrate","Cladocera","Daphnia ambigua",3.02e-06,35.902,"","",0.0278536014706702
"1958",4,5,"Invertebrate","Cladocera","Daphnia magna",0.000177,24.971,"","",0.0400464538865083
"1959",4,5,"Invertebrate","Cladocera","Daphnia magna",0.000177,34.873,"","",0.0286754795973963
"1960",4,5,"Invertebrate","Cladocera","Daphnia magna",0.000177,51.408,"","",0.0194522253345783
"1961",4,5,"Invertebrate","Cladocera","Daphnia magna",0.000177,84.884,"","",0.0117807831864662
"1962",4,5,"Invertebrate","Copepoda","Acartia hudsonii",1.03e-05,22.995,"","Pelagic invertebrate",0.0434877147205914
"1963",4,5,"Invertebrate","Copepoda","Acartia tonsa",5.33e-06,255.5,"","Pelagic invertebrate",0.00391389432485323
"1964",4,5,"Invertebrate","Copepoda","Acartia tonsa",1.3e-05,182.5,"","Pelagic invertebrate",0.00547945205479452
"1965",4,5,"Invertebrate","Cyclopoida","Acanthocyclops robustus",4.52e-05,19.211,"","",0.0520535110093176
"1966",4,5,"Invertebrate","Cyclopoida","Acanthocyclops robustus",4.52e-05,22.01,"","",0.0454338936846888
"1967",4,5,"Invertebrate","Cyclopoida","Acanthocyclops robustus",4.52e-05,44.242,"","",0.0226029564667058
"1968",4,5,"Invertebrate","Cyclopoida","Acanthocyclops robustus",4.52e-05,56.154,"","",0.0178081703885743
"1969",4,5,"Invertebrate","Cyclopoida","Acanthocyclops robustus",4.52e-05,87.6,"","",0.0114155251141553
"1970",4,5,"Invertebrate","Cyclopoida","Cyclops strenuus",0.00015,18.75,"","",0.0533333333333333
"1971",4,5,"Invertebrate","Cyclopoida","Cyclops strenuus",0.00015,24.146,"","",0.0414147270769486
"1972",4,5,"Invertebrate","Cyclopoida","Cyclops vicinus",0.000152,15.315,"","",0.0652954619653934
"1973",4,5,"Invertebrate","Cyclopoida","Cyclops vicinus",0.000152,15.755,"","",0.0634719136781974
"1974",4,5,"Invertebrate","Cyclopoida","Cyclops vicinus",0.000152,42.941,"","",0.0232877669360285
"1975",4,5,"Invertebrate","Cyclopoida","Eucyclops serrulatus",5.12e-05,23.422,"","",0.0426949022286739
"1976",4,5,"Invertebrate","Cyclopoida","Eucyclops serrulatus",5.12e-05,31.878,"","",0.0313695965869879
"1977",4,5,"Invertebrate","Cyclopoida","Eucyclops serrulatus",5.12e-05,36.079,"","",0.0277169544610438
"1978",4,5,"Invertebrate","Cyclopoida","Eucyclops serrulatus",5.12e-05,105.288,"","",0.00949775852898716
"1979",4,5,"Invertebrate","Cyclopoida","Mesocyclops leuckarti",3.25e-05,18.025,"","",0.0554785020804438
"1980",4,5,"Invertebrate","Cyclopoida","Mesocyclops leuckarti",3.25e-05,38.087,"","",0.0262556777903222
"1981",4,5,"Invertebrate","Cyclopoida","Mesocyclops leuckarti",3.25e-05,49.213,"","",0.020319834190153
"1982",4,5,"Invertebrate","Cyclopoida","Mesocyclops leuckarti",3.25e-05,69.524,"","",0.0143835222369254
"1983",4,5,"Invertebrate","Cydippida","Pleurobrachia brachei",0.000667,94.9,"","Pelagic invertebrate",0.0105374077976818
"1984",4,5,"Invertebrate","Decapoda","Chorismus antarcticus",50.8,0.731,"","",1.36798905608755
"1985",4,5,"Invertebrate","Decapoda","Gennadas elegans",0.436,2.028,"","",0.493096646942801
"1986",4,5,"Invertebrate","Decapoda","Pachygrapsus gracilis",10.8,5.4,"","",0.185185185185185
"1987",4,5,"Invertebrate","Decapoda","Uca cumulanta",6.28,10.6,"","",0.0943396226415094
"1988",4,5,"Invertebrate","Decapoda","Uca maracoani",31.4,5.3,"","",0.188679245283019
"1989",4,5,"Invertebrate","Decapoda","Uca maracoani",57.2,5.3,"","",0.188679245283019
"1990",4,5,"Invertebrate","Decapoda","Uca rapax",27.4,4.9,"","",0.204081632653061
"1991",4,5,"Invertebrate","Decapoda","Uca vocator",35.6,2.8,"","",0.357142857142857
"1992",4,5,"Invertebrate","Echinoida","Echinus acutus var. norvegicus",26,0.28,"","",3.57142857142857
"1993",4,5,"Invertebrate","Echinoida","Echinus affinis",33.7,0.236,"","",4.23728813559322
"1994",4,5,"Invertebrate","Echinoida","Echinus elegans",58.8,0.559,"","",1.78890876565295
